,Firm name,NWP (£m)  - 2016YE,NWP (£m)  - 2017YE,NWP (£m)  - 2018YE,NWP (£m)  - 2019YE,NWP (£m)  - 2020YE,SCR (£m) - 2016YE,SCR (£m) - 2017YE,SCR (£m) - 2018YE,SCR (£m) - 2019YE,SCR (£m) - 2020YE,EoF for SCR (£m) - 2016YE,EoF for SCR (£m) - 2017YE,EoF for SCR (£m) - 2018YE,EoF for SCR (£m) - 2019YE,EoF for SCR (£m) - 2020YE,SCR coverage ratio - 2016YE,SCR coverage ratio - 2017YE,SCR coverage ratio - 2018YE,SCR coverage ratio - 2019YE,SCR coverage ratio - 2020YE,GWP (£m) - 2016YE,GWP (£m) - 2017YE,GWP (£m) - 2018YE,GWP (£m) - 2019YE,GWP (£m) - 2020YE,Total assets (£m) - 2016YE,Total assets (£m) - 2017YE,Total assets (£m) - 2018YE,Total assets (£m) - 2019YE,Total assets (£m) - 2020YE,Total liabilities (£m) - 2016YE,Total liabilities (£m) - 2017YE,Total liabilities (£m) - 2018YE,Total liabilities (£m) - 2019YE,Total liabilities (£m) - 2020YE,Excess of assets over liabilities (£m) [= equity] - 2016YE,Excess of assets over liabilities (£m) [= equity] - 2017YE,Excess of assets over liabilities (£m) [= equity] - 2018YE,Excess of assets over liabilities (£m) [= equity] - 2019YE,Excess of assets over liabilities (£m) [= equity] - 2020YE
254,Firm 254,44.50292446611286,23.65714591029735,40.19827362415613,38.84656422220064,35.16618820666708,27.781592285228232,11.749341039374237,2.0821557732160128,29.12137219105325,76.13717221075964,7.621846399064879,16.569693405003143,69.59239112687088,63.70775359105572,45.548704366205946,1.8982717149132826,2.0599175681790967,1.6437841046942419,2.2202614762483264,1.399233071317428,134.7523083952672,98.7678522433994,137.98073063852647,238.72542021980578,282.81574428186053,24.730071025389503,254.0526526589946,39.72744224662774,430.33086797465074,388.30422669835843,191.46643399053787,81.01286221594039,136.84603562151332,371.2686284240758,137.01794297505012,8.185840822886304,86.91951345331893,48.31326626938815,109.86145210656265,41.13232932950586
255,Firm 255,6.209773805342778,11.441309695954372,0.0,0.0,0.0,218.800375981765,42.70567824155912,0.0,0.0,0.0,113.98315432984126,184.94432330142715,0.0,0.0,0.0,2.0206787812520774,0.9332935374142325,0.0,0.0,0.0,21.156501743188187,14.28428987835281,0.0,0.0,0.0,255.4293230859391,19.592750078673816,0.0,0.0,0.0,176.4043725007507,51.24789686537396,0.0,0.0,0.0,166.061197921347,601.847458915071,0.0,0.0,0.0
256,Firm 256,0.0,0.0,0.0,0.0,0.0,7.23579232309352,49.96582810590976,34.01660561094962,32.32485543984946,10.103708742744246,-4.598935837334058,1.0122053113618816,1.8522988197151895,15.60481184838505,17.83507084128734,-0.03300681579723935,0.18744025186959892,0.29229091786455147,0.46087393635427343,1.68569662790741,0.0,0.0,0.0,0.0,0.0,52.55118933569368,67.83561603281723,108.66468439302633,217.8718727255681,108.06346274010258,173.8106938912697,160.93253210042928,183.6370688522107,91.44445741932742,34.24729459114507,-5.092128899806717,0.0050407406390390085,8.501479623929827,0.2176144722550279,10.292905990778147
258,Firm 258,0.0,50.07014210584301,29.156401757131572,30.28172295466576,106.58501965809545,24.379989954339152,15.766797059369908,22.881514016265744,19.112409797793116,32.11656558534225,53.902708707388996,125.1112807457815,56.944896471969535,53.07643515330023,67.54170807531,0.45147726259898363,5.370968910605771,2.65586334653282,1.0692497059249015,1.276507945094332,0.0,73.19229121978869,82.96770374781309,112.35279105731523,56.29851391720788,156.60393278556145,153.7492236250857,23.837117440326338,53.987557769338665,52.52968841912318,7.001303526137081,7.477881104282761,16.259730714598525,12.174108003331991,3.894887615825818,75.42917593538382,90.84211567622839,117.7776159986248,5.201094712505024,17.005549365831154
260,Firm 260,192.38788036391642,148.11200787896104,184.21053414042697,212.2041345749074,146.00242573524915,77.30448015446089,156.87507062933904,167.6415079215042,56.88477725382059,32.79310726697793,219.49906838876322,80.76141308920127,298.6798038986219,121.10829799292223,14.267122820732666,2.124850636143984,0.2756300787248238,3.2584096729603456,2.4030107980126005,1.665200732650339,73.2715338190077,378.26175717844734,28.197483768100867,239.85931555230633,269.36807155899095,802.9735786984456,978.1092407319328,1050.9743947078612,718.1288892597004,614.4181528945298,418.9940651541712,307.49606060707447,813.3837149750578,581.8367400021513,199.99784846416858,238.73390835057813,238.14449571201442,170.5039028770087,119.38852918629014,234.92448871025553
262,Firm 262,0.0,68.21443754471227,46.47078678085639,8.33008424328182,15.381369660553826,56.324510645715506,1.7905048267651993,142.28788438020283,45.74056278703031,4.1242842404881035,155.88285864565628,164.27389602896872,17.942279024551052,35.76668513283196,55.6978641836603,1.4693401396513674,1.3990848564348188,0.5597982454203404,1.8279922911746467,1.7137737967419597,0.0,162.81826294443783,345.4355859599947,418.36857792158764,99.34271631523598,1408.2858810625423,373.14398551533253,920.1763318796624,285.2388442951158,787.3661301122082,648.5672202815452,489.19527242085735,692.7473501794206,988.0716968828265,772.6197873192266,153.95956688839001,59.44753595110967,234.72872664930307,238.2435240280182,152.70036631549547
263,Firm 263,0.5678913257474308,79.7333372820714,44.371182249339775,7.029149788127474,80.99061468117895,78.66579839112768,173.19536376956538,61.17638078275421,67.31903780396507,54.71086346402333,325.66430868809823,137.7943277467063,1.1663492036473269,276.3975083817086,62.564935108863615,0.7860531324619346,0.4950135717270297,0.13489655357253227,0.5232350182538941,1.3968508555890227,58.48611027064704,108.24242216867893,69.91493495601821,93.37432541235495,52.77321928936837,304.7890341504445,1647.4979803742308,1012.7603836456867,151.4003138670354,1120.1430817119726,1824.972272157712,551.1465483879052,1986.0498916588315,810.6766834104503,2719.916748394913,314.7591082346438,263.18912383071233,166.11253196631054,250.43928110252378,34.98499516886524
264,Firm 264,169.91595285774955,338.16323749524867,65.10976022293157,40.24647776386553,2.136585125802779,192.6897571323135,48.120026195216845,47.79384089611498,154.79928364646776,160.37936229554353,212.18656380177137,28.51232295511919,124.36588534509376,249.76797722272562,107.01865872805065,0.8995150896726042,1.3291382441138178,1.4970793421853055,0.17684418747357614,2.1249949272816733,283.88283752495335,264.09899571692245,181.961280868259,48.417315617703544,36.13999794770481,531.8369345173514,226.27772601481894,142.01595308883438,449.4029702794311,140.95764471224257,30.079909851795296,587.9228305872037,733.3487405473113,304.52247305132914,561.5172442663371,23.675133518319765,165.16200063745381,59.44070162541164,62.04675413071187,94.64712658660467
265,Firm 265,104.51814740576584,37.10152905701957,26.87864599286208,68.65023769752969,0.5428558633515718,89.89073434605096,78.36382440846194,84.33087113117867,132.50487801147665,128.34025594953937,34.71153771832518,145.9595960432856,232.85395548082175,253.29999217209388,96.38541635335005,0.07219928502609058,3.768980943491015,2.8285985941198035,0.6087982164265648,0.7710520780856213,113.92929446963637,36.76598742081188,21.51329185522588,12.16448930255493,32.57554750209802,797.8350546024956,353.83187483939736,52.30553849065237,243.15011547564674,992.3203745027711,185.7816565465634,91.02032605009698,786.0764792029595,339.5892432259882,1002.5905309710996,173.3973102432689,210.40287025033896,178.73467519467465,135.82705300499453,127.6643465466259
266,Firm 266,1337.9068732775477,983.2092788671451,860.3697735361623,997.91531047483,30.081804461976937,787.4666513219635,458.17135730966396,241.14976694304895,454.04468618200167,556.3635736774025,603.1255392387128,582.3392309086294,450.2326198552317,146.20243034484486,921.2481621182476,1.2122319228177718,0.20181436481015586,0.32262857698449476,1.209868628194763,1.2973289069338174,633.0361093834022,126.339824938863,1656.4510215632881,1346.221179239449,924.9447710384862,3052.697598635325,2459.104235490899,1722.4836820396526,3442.71266372689,1301.3154295580005,2551.91194151655,733.6040638826711,1853.178902895011,1009.4889058786783,1854.873218907313,839.5565329708116,1125.7858535727057,486.9128087630337,655.2070211523545,1280.4480221502754
267,Firm 267,61.410999996599344,457.2856273308592,706.5477659283549,0.0,0.0,180.3355770182046,309.87978781607416,42.5772594715614,0.0,0.0,544.5361844981466,488.2412839144692,837.8252664097383,0.0,0.0,0.46086788840392495,1.5097387391194872,1.6491126472070354,0.0,0.0,614.447761561145,287.7867206274966,391.77187094554614,0.0,0.0,92.50140844202215,123.4043893553109,1335.577647559976,0.0,0.0,503.0573166381326,1372.4938387000982,1533.5792471159186,0.0,0.0,218.26710384270396,198.52440767624472,582.0065785558576,0.0,0.0
268,Firm 268,132.1021362659192,42.6302460815509,269.13042160244515,0.0,0.0,3.039074397916741,56.076200322137964,137.48041276560474,0.0,0.0,52.192530577521794,34.32319991381004,111.85145748755133,0.0,0.0,0.8625079606635245,7.008727296162393,4.742414246652343,0.0,0.0,10.67916230786866,266.18849899202286,221.4919650224364,0.0,0.0,237.6906327221105,10.166515746914113,1092.1814043875795,0.0,0.0,393.5278781624059,365.06716235910403,121.30284325891488,0.0,0.0,8.648148892909703,616.973468664194,302.40931676649905,0.0,0.0
269,Firm 269,0.0,0.0,0.0,0.0,0.0,21.30991743362761,16.155759072311945,2.1398440336103453,7.2829317300652825,0.0,9.118629575397467,10.02728755625823,0.5607073857844056,1.2995257344303204,0.0,1.2351543314819398,0.1630467785277453,0.38435512911485553,0.34176450824094423,0.0,0.0,0.0,0.0,0.0,0.0,27.305715786207188,44.12011476545988,27.36182304962139,36.17700158894542,0.0,86.1141265256711,53.8796319683261,45.63857630916867,8.128744499278499,0.0,2.0336019608821685,14.330230956244417,5.53366132683038,7.846216348263515,0.0
270,Firm 270,0.0,0.0,0.0,0.0,0.0,0.37818708696737213,0.21455431366424638,0.2578794478934586,0.16841344795152915,0.0,4.071433918184793,3.3343399138835865,6.044353864583162,7.1098930428992615,0.0,4.566580388958841,4.141224299209656,2.7288810360303875,2.2086528624563893,0.0,0.0,0.0,0.0,0.0,0.0,2.748655607172904,10.367175850259345,4.147134473762314,1.71457466797856,0.0,0.8394120530029342,0.44581450118668686,0.010668233149505628,0.1649076934602014,0.0,11.022011818771059,9.247179771644388,0.08463582255054007,4.610649302773281,0.0
271,Firm 271,0.0,0.0,0.0,0.0,0.0,2.025564918381861,0.3898809400848728,0.8279261302284663,0.68978985743017,0.011426848798507382,5.855898438594606,3.1201713514117673,0.794339997820657,3.7553089244268034,3.070518026439175,5.4207946139632295,1.7232610799601844,11.588897621031586,7.673922154051496,15.711354515089747,0.0,0.0,0.0,0.0,0.0,10.084831476737449,6.250835683524522,3.738364563810959,8.24560181086355,6.269194998043911,0.8481474186980419,2.5230691748046463,0.4923865645450589,0.6743118224368597,1.7944420948688147,2.6631313159769894,4.325236389633719,7.038909648802834,5.908578194627427,1.2348853637482833
272,Firm 272,1385.6287900819052,263.28589526301386,723.0620922226515,1017.0047391785673,0.0,551.7277833118395,853.4604399696369,1.3110296657602436,573.6915369105826,0.0,180.37076862435265,266.0222191279475,2117.4793616210372,2876.4792850569866,0.0,1.023643507913854,2.6518250126786285,2.447458134314043,1.5986719227686057,0.0,381.8226378498983,2469.6205904748554,1024.219087584396,149.1790059317382,0.0,6384.755225179901,14750.532268433297,1188.5361258705116,29406.494946328217,0.0,17435.698753325825,19909.926440688498,937.4271877483318,12271.454233458462,0.0,1995.420810000324,325.3872626360418,1105.102232865974,633.5878494293406,0.0
273,Firm 273,47.64928754702281,25.15418625232547,22.796238837939644,5.245174824422135,6.65045947052674,7.847567991132592,7.809487492750052,0.38708497084585847,6.309102983928047,0.9817393247855734,6.721597500537072,7.712080361886105,2.510500238225906,1.1283595183962956,16.901083227688122,4.221789005487458,0.944551032063078,1.2507305403019169,4.911162260490121,4.283009029210621,7.141654656082372,20.306675407864528,0.143347360484601,14.307807075676472,35.46613357382143,20.896482140377827,10.771628637875304,26.9776361244829,7.600519140881703,24.754771972590625,4.324636205295671,4.899371320326133,0.8302111788080957,4.692677699228087,3.9360484943431433,14.38225635319839,15.778165568632579,18.891571371621957,11.364556179123127,2.580911368631457
274,Firm 274,5.762091679077005,5.858519527436608,2.365518259797167,7.131287984366158,-30.179541053643916,8.181180051440343,5.379548925683127,1.3734081785713432,3.8510505561500206,11.147501837073127,32.26072084366613,28.24690379987295,18.936175949613638,3.8638024230868533,134.9866074965088,0.13616957957737186,2.0560262072417017,2.9047082764953354,3.037019272618397,1.224198936858231,2.0086103146966123,21.766582566549726,29.038682340934503,31.157962763364424,1.5328180050203473,8.002480348787923,52.89833151840761,47.587789913047935,30.9679352292017,1344.5066486266514,12.943552638119957,17.36375917948475,26.093603999032638,3.735446046608934,84.54466083699478,15.010344074698137,7.780795600568482,15.073365816607181,12.10478115190586,49.450046817445205
275,Firm 275,32.358607332226626,49.570334850894454,155.7629904990961,138.92898779207954,87.23136981758199,247.6816956429458,16.13082715382035,258.8964122683034,222.6101681414186,185.37083243863967,732.5521044636291,529.9374315503661,576.770094305722,611.4723716546043,249.40412174613,2.7703912292374677,2.14287803105834,0.3874562875350134,4.082547673848156,3.2965251182500412,94.8209050417424,326.8125664912365,541.7098337083239,585.0480625033242,1005.9094190614481,702.2967312982187,65.87712473221923,473.6797948348878,25.60771995635171,480.6893041798331,299.8466942932815,746.4489768321012,399.24810820690317,1015.5549785773089,45.20828418657533,320.5527260747028,195.0952902793176,666.7747777989443,441.528664963042,151.35361139086095
276,Firm 276,-0.003988912364554587,9897.767778727803,2565.770457163124,1179.9938767724555,3073.774783326921,131.02536401972918,310.55862749024516,89.45293504801715,150.2995249311781,263.1675486698184,462.6485302138278,171.81659191590765,565.6645461485489,483.42906322513164,209.6302763230782,0.010799199857874404,2.4096332290901836,1.6471487786391674,1.4748733596759052,0.8051408974527446,0.015801122823591352,861.8095709456937,9830.576467652976,5385.561561137745,5587.206833546253,24289.624498280336,17187.891687762683,34505.199005215305,19144.032568613176,56366.8715649664,3669.8212826307577,3226.1571398984966,44395.66888295516,47144.66971654288,49396.05890887896,261.8454381929499,8.014523843743236,249.10251867375365,680.6223231118818,257.56387782309366
277,Firm 277,-0.438653402233767,-0.029824733756017817,-0.15706285206316,-0.03390952974200795,0.0,0.39072644130634815,1.7957500068669043,1.488909433700929,1.3162279269412571,0.0,4.716225451801337,8.856393354256282,1.9526006715099147,1.9847206819967131,0.0,9.460363206167157,2.206848190279097,7.511060968164251,10.598689376163486,0.0,-0.041652353224352456,-0.07340771261898567,-0.028284036259471377,-0.047060701867532494,0.0,1.6165833287297484,22.72678436804203,10.515114170828086,20.38021637892279,0.0,8.57650490683649,1.303636151868426,3.761207252878465,6.736645212982442,0.0,6.589569263381422,2.6721178675258854,5.137386191568934,1.1443057388677111,0.0
278,Firm 278,2.5751986887681606,0.01674057955840475,0.0,0.0,0.0,3.7258322432144872,0.3826089390035288,0.24898958062131868,0.025424210098616232,0.4898917791280018,13.050494553124109,0.7817951715590733,4.422975464993887,5.77138183166737,9.866710226812394,0.32473286923851347,6.721526672425885,25.86530038929203,13.609392271398052,24.752541008265425,1.3322976898782233,-0.0031956022313545072,0.0,0.0,0.0,6.765735215412354,0.4512216082584995,3.2354462629713017,7.480959255340608,9.783134868390317,4.308088984224458,0.031000345328493394,0.16646183378854484,0.013797087191409296,0.09718375288472104,6.500857980771859,5.711432154062103,0.5234108256990759,0.6986422124143357,0.006934952061331029
279,Firm 279,45.00264765455603,72.1158742128971,13.601452030023571,12.309197704907442,25.935708456923464,25.217763894457125,8.3642573800359,81.82145336230714,2.821402211948545,24.661426486549935,96.18241137966704,74.19185938017014,121.21204507417997,12.516827829260412,85.33753773166833,2.5938362001551476,2.504991434604001,0.3426187525166269,1.1091448450422086,5.766205741941581,113.54058562334762,155.28480319453965,140.2229017030145,1.7898405396474095,10.399445057584686,50.521018962148965,152.3490812454279,290.89480275535703,50.81206066179658,66.77406111845099,13.463620787759364,31.33958699291315,137.42518824447853,50.72416992936101,54.17963949672743,48.436729197740696,129.96257698389647,47.19713494733053,32.10278730202727,131.76044305408575
280,Firm 280,65.09952169446508,78.76943462615898,105.99336281417399,97.37385885338708,1.7331950911208513,6.932436388273786,192.43614971845608,196.33176416080056,141.51315468744733,184.66352140486268,66.41195191933033,644.4714378102615,522.8875786240118,554.6168119308925,702.5465162153793,3.432217781621311,0.9630191593561747,3.595696761910388,5.364889530775105,3.02849007703585,26.266248590821007,7.446795156501555,476.8268157785504,100.11331559219015,1031.3471848131685,287.70656682311954,659.3197086608662,2639.754572677625,466.8865508920808,1702.4156256243155,1622.3391009924503,1579.0644758615888,235.03311652609736,828.4110131547778,1213.3886225922427,659.2577100028623,279.8521426122097,211.46872793886698,592.3371323502154,280.836858774374
281,Firm 281,198.55568549848658,1557.8682204722165,1286.8967218642906,208.08525085378486,861.5343339237493,216.36473561912177,1357.2978412981472,958.3880558779899,1116.7635892442408,685.9674497325344,2070.111501193039,55.2685104051043,626.8329747840795,27.02013355635746,457.0436480271573,0.5523678520059324,0.9529947293718471,0.37660419528449657,2.4187219393949366,0.14969749764927076,1317.9189586599318,2364.467172505697,1588.1721552787355,751.145407058948,1826.8376053085985,4724.348991241864,2966.38081398717,8489.458311481354,5473.302576880954,6788.030168673151,1209.3940357827285,237.67472594221636,560.5808135802264,4479.285915477049,4652.864421528289,1588.3657184218882,1023.7414773002997,1993.6313707010095,750.6767706597011,365.962308717544
282,Firm 282,0.0,0.0,0.0,0.0,0.0,3.930174587330678,16.628433541130715,7.396249220719808,6.5386287568276975,0.9978247408998322,43.72963084082501,9.673079196824416,33.07784252912371,47.195869513177726,37.211583676070056,2.7177298150354154,5.235974677809206,2.9059209230440493,24.387487619570926,25.150460541830448,36.808714652930114,58.928655594122226,11.635433234871543,49.217953838831114,31.089287579249067,473.2608966257968,200.57011184666385,308.5698070577168,168.89419776370553,26.09976625515493,66.83559208530892,35.37091094480293,390.1239770889016,19.596453046782095,92.76200383337077,61.36270647074788,31.845089414535618,37.776688675764504,87.84423240722575,52.881583184482594
283,Firm 283,7.139056514238932,14.291939988189016,9.697271160696811,2.7193792294652877,12.280145086642905,26.35713566274883,50.980656756051694,40.00297649069207,9.214331029650989,9.036267028569304,314.1651283365474,306.72513375337456,231.28481088865098,372.1627946272205,538.2198244068697,4.794173101219952,3.6737873145739908,5.031955948331238,0.14704276405576905,2.7086638181255083,16.961517095901932,4.74382547764261,1.89859285438854,11.408895126514471,12.797387191333227,236.0226239711681,248.57360664314308,1044.3493853591654,292.864989138032,213.95770608558846,281.5203938360868,133.42662498738184,416.149836926015,460.07220960308877,168.00662005136454,195.81406049479563,171.00615959168,414.4299804130311,499.69831846725384,526.7046639056293
284,Firm 284,65.98272785558399,127.85933964783051,22.726006992093737,127.61648685348325,44.752072918210324,461.05889082416644,475.0692737043035,370.31212617057344,162.3095571596254,211.71304095460965,220.4709830113193,356.3137717664533,560.1307028735679,445.2697000391812,48.87902891382557,0.09392816224007389,2.1108614496204217,0.32587893245344723,1.4564352658807265,0.744081181817774,151.29237454787815,0.8789312407975479,23.64951691121283,144.39398807756632,30.08380098681537,325.3974631074853,26089.461442214793,19325.481345695756,10843.354269461972,17974.72909683855,14310.250877902696,10202.623081732729,14662.067522909261,12641.5450615783,3108.0380511703274,1072.047314091909,540.9760582743702,408.6242800487227,591.7442403853693,429.3744090003425
285,Firm 285,79.0115699204887,388.1911708956943,258.3652433505804,267.6886367313252,25.533068045428767,144.22873713159024,47.99843915103653,170.9734165605893,151.59742901796488,187.7228147970322,120.89617138052826,71.25416773376232,137.3090723383735,361.60522817656596,54.60460255065258,0.38696898421291576,0.9261124461010098,1.5067248571506036,2.1724343532151167,2.9105600292185208,289.9126085733259,499.39386327405634,469.20819025115316,99.54517964559565,44.135297980667104,513.3887095343867,873.8071111941491,68.65601104154416,1720.01592183549,1270.7141585177867,1381.041185381461,175.55249013738577,163.7752048806098,1443.307659634846,784.5707246348077,70.92154195725763,36.21652613686238,172.07522252362503,225.03227483179103,250.8702291910674
286,Firm 286,129.62460947722852,76.69011057952699,62.61430550476001,1.075441924203679,68.04204915231172,34.41023871554808,164.57604499366448,103.81972465074692,32.73141416204077,13.954744648215753,12.91186314852371,8.9953534249886,266.9786582735728,86.97896952268277,135.18608759172747,0.22556542417585257,0.0691909396861297,0.3727719112927965,1.5786859421580246,0.37254242670684995,434.01119746756086,463.4759449952687,325.9229404460539,104.30080060423761,37.499619794475564,1403.4529794595542,840.5895377407114,1616.4532884546225,1022.0565503239234,3169.161806907737,329.3499921962519,601.1414635873954,1207.7891661309206,753.0987969097212,2430.770080201978,102.74440289712578,142.899683291921,35.66559298460422,94.7208420758111,508.8978629782213
287,Firm 287,0.9634741870995532,38.089456179452796,89.35370287910658,81.87092269705911,106.92083202101739,2.362023864659673,25.663090196040244,28.13792114501309,25.550205127682084,40.10880895746622,26.079157291544842,180.6102977781665,144.5067126866113,19.501364601912233,156.20164242644412,2.5596131131651,1.3007698376803707,1.8306754189679577,0.3015920216024235,4.3932947696107565,86.77528875649874,43.84815567239263,7.0677278658210625,100.92749375021415,74.71695892992635,277.0752259033813,130.07026467234707,118.28793654201058,105.16078010101275,376.5267606396096,4.655072975738065,120.93823134493205,59.75867047652348,183.7715071745382,148.85717122051108,73.84988018214692,171.93631938709066,122.0108956722199,36.75697906069573,229.11172358712662
288,Firm 288,117.91181676794405,197.9902131022814,80.18065351518109,256.19364815322797,425.5689273504674,123.04913610451138,132.56562161424557,24.28109128297198,69.62210712165069,156.53033230130342,227.95118065455662,176.91622122625404,391.4060173284961,10.643946093697394,432.4284230129661,1.738100825787218,0.8676108415568158,3.4840232105718822,3.6590143871301244,2.4299343232974566,19.335418400097947,244.5150055724988,2.10378190651682,254.94335174472647,444.8871800194948,695.4817911358916,429.07296336954244,848.2695810848018,1149.3310829646512,1319.9459682745332,73.51328623440027,70.52168900918917,714.8071993844226,283.1391279482154,118.0033353384337,180.7916092356185,124.15549025631259,295.50847346520453,44.46456615392895,342.1018430536582
289,Firm 289,3.0496703747534584,10.513683915145682,0.9639315327964292,-0.149684457984338,0.0,0.7542525328857934,1.647142679695001,4.9209752289730035,0.22989048432136053,0.0,5.943096823685924,4.353301206865472,4.74150559812245,8.399764907444355,0.0,1.2609966677510585,1.383361569598159,0.13640674291721722,5.846983750533162,0.0,8.064222778136998,1.5930008104752218,1.0826530316206129,-0.05759541463567176,0.0,17.151692183812386,8.189679673516661,9.996667605749565,17.226213979603486,0.0,4.8649001173214375,1.5851373415995607,2.91893372201631,0.22201282865192185,0.0,9.30935523039148,9.765849024455601,5.484300280853612,7.934548194169309,0.0
290,Firm 290,75.21662233980337,10.96949999207449,83.98445458351146,84.00748686130714,0.0,57.24123635890981,3.3938456444144935,56.52685365884237,59.11509338955073,0.0,165.29734210395478,14.707798093799823,112.59882557881247,37.46758823008588,0.0,0.02330143216413785,1.1376869774632563,2.7553513954458153,0.9123895798811986,0.0,114.16188085677028,32.504020551684604,52.48600401560336,27.72873323110744,0.0,335.8199700495283,189.11434988288437,116.5327311871814,376.90698785978117,0.0,81.36377815073186,152.67654373195157,15.584628064826845,2.205508186511277,0.0,193.68506068838101,1.000198199567832,111.42795209882152,70.89384272179811,0.0
291,Firm 291,0.0,0.0,0.0,0.0,0.0,0.12091348767518441,0.04434434470388699,0.07230925011642166,0.03833759899495132,0.0,1.4890516433598406,10.401475603517477,8.763035717910435,1.2323636362202326,0.0,170.15569298791462,68.54361655243963,102.4541710103289,125.18681637355157,0.0,0.0,0.0,0.0,0.0,0.0,21.23450667705685,5.259326352767808,3.8811980093279863,1.3027225776068314,0.0,0.5987048541730555,2.477844806013549,0.5185398151120383,0.109411073364183,0.0,11.477948766469519,5.3123269056313855,0.20709896583321308,0.47777217535551286,0.0
292,Firm 292,55.831787252380465,287.9152375580013,6.7578112091953395,21.09160056874301,19.93677528638513,18.44641174844207,259.83008079086875,155.33312159637455,351.1410551399074,64.45601246033671,225.34771258204776,1122.6301133865802,524.794043225211,531.5615255039062,62.65660413146574,1.9879679007858788,2.9604388187029724,3.4604772095476592,0.6679771743548407,2.1716525082168543,654.8758422211542,816.6844303314244,290.9540925299997,258.4523447642137,263.2410012953221,59.82390046429237,2754.346096099196,239.85864502408373,1732.317318835923,973.8513437212234,618.7935560226788,1211.3447602344945,402.6435229988132,150.99304071768498,63.17319602493218,677.5877759113146,681.2893608278645,229.73300328519358,751.5121524880966,802.3483014008563
293,Firm 293,0.13612581936145215,0.11611487438298908,0.0,0.0,0.0,25.3443194844867,72.92577161285082,0.0,0.0,0.0,51.53693623306972,41.01503020135091,0.0,0.0,0.0,5.065253740981206,1.671410605700612,0.0,0.0,0.0,2.443044102166659,0.7474161816765196,0.0,0.0,0.0,87.02723837560134,195.43707813111814,0.0,0.0,0.0,143.18870400330712,54.44544157305004,0.0,0.0,0.0,95.58700292896314,157.35599686500308,0.0,0.0,0.0
294,Firm 294,0.0,-0.005410415634936612,0.0,0.0,0.0,203.98416940788897,55.981054173362104,62.951809926631135,33.79664150930838,6.932010422042907,215.05748703678373,233.36511966132545,61.391124089182625,41.39940478753508,68.13717680546658,0.49202990545910347,2.80744290034176,0.4752536361735102,0.16681873727012134,1.8517321796912463,0.0,0.00043453418540330267,0.11350078505451254,0.12295844704882541,0.0047008424854538015,719.8367911298099,866.5374415512637,149.91003674552755,707.9668492933648,60.36409088051488,992.1261589356687,101.61749895158084,537.8753899722665,912.049021391489,734.6140470744836,154.91267378380348,78.83347890977204,29.582864113835573,9.369640533143665,126.28234469534081
295,Firm 295,442.0430843524627,457.89186443567814,2629.8820409495715,2851.4783088463896,1396.297028227939,1869.7722300678906,2355.2508492203897,1117.095430208203,5929.5121764368,4143.092997439862,947.6404384540931,4273.681578370103,793.2667012176969,2877.1612717501375,10287.30949942376,1.9392698752666049,3.0317941177349472,3.843401779973248,2.0318532702129306,3.27820095657706,1087.375765975393,3195.333851290881,2815.8275952518793,978.8075816696172,365.4415555238552,25145.977782739563,9452.628036925953,10765.137515611259,7583.187380060442,16320.072011050166,2819.5970398502163,8183.846786087189,19668.5758247438,9080.837412085948,2225.1593820978533,5807.842569131614,12558.222981417399,3499.3998927369285,10554.106431211369,8279.521225369139
296,Firm 296,0.0,4.897172457555303,16.200862078426884,17.985019031960807,2.1740394197549056,1.5604616045700617,4.374395250165513,3.188560154185709,6.7544866731838775,1.301687746264023,0.9370919470632342,0.5186350916111391,1.6193996106673625,6.833628769987613,2.1889975452262074,2.033567975158753,1.338919338565334,2.17230681205094,1.2283694835317327,1.799746876318673,0.0,7.597215434375459,2.7042127168368792,5.827757218957748,6.262699470958595,4.435179946790029,4.03736661864081,19.818367359931845,23.998914205664867,25.011280621020425,5.507125044446399,1.9931326593353265,3.6017685731306517,19.48933922872114,16.115683853812882,4.089734343516926,2.6668323596736254,3.5503247984876225,7.897436133981067,3.0484773384179054
297,Firm 297,2.147981898799817,15.73309278026639,1.5859294114037548,12.020045598221234,13.244492583709468,24.46262763571153,23.359358610515503,12.20334862884178,6.611082272194702,5.748838309547489,33.185800006353205,6.924243156450168,37.02024744699323,11.162849653544002,3.5883539018601263,0.48942396641410735,2.1986836586503786,0.3561207207090018,1.364052006651711,0.023219608720746972,13.285450908619044,3.8181853591087425,8.74164829259909,6.029712213047052,18.069588425539266,199.64027863128186,3.680568313595764,136.45979921572024,7.165333507938907,118.7188499908263,86.83448154613717,85.72394901619921,36.186288244803144,143.2831721191486,21.133528987099897,10.773041273621141,43.24971510680459,4.400827995639654,31.053518694088744,11.829600770811977
298,Firm 298,-33.66334195644102,204.03703564608583,197.99253883129023,202.5605359688916,844.0965727163116,2446.34464851509,5481.739078366265,4941.524627571927,1564.9107629534756,4210.093030805513,5837.821328414535,2410.2883361022177,7476.237504520902,1623.5378574829233,3790.566751641184,1.1123526110772233,0.34785283805518374,0.22496906351545545,2.2917020247618556,1.1515678046685769,184.44973346868346,408.31926732139107,1003.2880100186331,304.6904021052855,1087.4507394777054,23980.763235882696,23680.64773842835,69117.49748041866,46198.604508403245,68871.79369474752,61401.11261240296,62209.604685383856,53120.15839585864,56962.79273717338,118464.72994169827,4071.258772261316,540.8236532347195,6868.621113449048,5679.476272691716,10673.960546160077
